ST,CB,PB,GO,CA,Methodology,Rebal.,Cost,Volatility,Return_1M,Return_3M,Return_6M,Return_9M,Return_12M
5,50,20,20,5,DCA,YES,137,5.308826208530437,1.66,-1.5,4.78,2.76,1.73
5,50,20,15,10,1-OFF,NO,128,2.2906856942043006,1.62,0.0,6.83,6.05,5.85
5,50,20,15,10,1-OFF,YES,128,2.3076971739242733,1.63,0.04,6.96,6.15,5.94
5,50,20,15,10,DCA,NO,128,6.184334199667981,1.62,-1.51,4.66,2.54,1.82
5,50,20,15,10,DCA,YES,128,5.30535568563937,1.51,-1.52,4.28,2.23,1.36
5,50,20,10,15,1-OFF,NO,119,1.9192713480190255,1.44,-0.14,6.02,4.9,4.65
5,50,20,10,15,1-OFF,YES,119,1.948838873925534,1.44,-0.1,6.14,5.02,4.78
5,50,20,10,15,DCA,NO,119,6.182863004398525,1.44,-1.54,4.16,2.01,1.37
5,50,20,10,15,DCA,YES,119,5.301984417174238,1.35,-1.54,3.78,1.7,1.0
5,50,20,5,20,1-OFF,NO,110,1.5706284521536527,1.25,-0.28,5.21,3.75,3.46
5,50,20,5,20,1-OFF,YES,110,1.6108936643772216,1.25,-0.24,5.33,3.9,3.62
5,50,20,5,20,DCA,NO,110,6.181413071495319,1.25,-1.57,3.66,1.47,0.91
5,50,20,5,20,DCA,YES,110,5.298713525989218,1.19,-1.56,3.28,1.17,0.64
5,50,20,0,25,1-OFF,NO,101,1.270263670224924,1.06,-0.42,4.39,2.59,2.26
5,50,20,0,25,1-OFF,YES,101,1.3128519092996394,1.07,-0.38,4.51,2.79,2.47
5,50,20,0,25,DCA,NO,101,6.1799851348811545,1.06,-1.6,3.15,0.94,0.46
5,50,20,0,25,DCA,YES,101,5.295544148235546,1.04,-1.58,2.77,0.64,0.27
5,50,15,30,0,1-OFF,NO,142,3.465848553938394,2.05,0.24,9.07,9.4,9.42
5,50,15,30,0,1-OFF,YES,142,3.4525494220685986,2.05,0.26,9.21,9.45,9.45
5,50,15,30,0,DCA,NO,142,6.1900653107842745,2.05,-1.49,6.15,4.2,3.31
5,50,15,30,0,DCA,YES,142,5.320638532852834,1.84,-1.54,5.78,3.91,2.6
5,50,15,25,5,1-OFF,NO,133,3.077929615988333,1.87,0.1,8.26,8.25,8.23
5,50,15,25,5,1-OFF,YES,133,3.071685110156527,1.87,0.13,8.39,8.31,8.27
5,50,15,25,5,DCA,NO,133,6.188536816146067,1.87,-1.52,5.65,3.66,2.85
5,50,15,25,5,DCA,YES,133,5.316984785885669,1.69,-1.56,5.28,3.37,2.24
5,50,15,20,10,1-OFF,NO,124,2.690155897820424,1.68,-0.05,7.45,7.1,7.03
5,50,15,20,10,1-OFF,YES,124,2.6935294876795965,1.68,-0.01,7.57,7.18,7.1
5,50,15,20,10,DCA,NO,124,6.187027470944803,1.68,-1.55,5.15,3.13,2.4
5,50,15,20,10,DCA,YES,124,5.313428144946348,1.53,-1.57,4.78,2.84,1.87
5,50,15,15,15,1-OFF,NO,115,2.3057356083134066,1.49,-0.19,6.63,5.95,5.83
5,50,15,15,15,1-OFF,YES,115,2.320836811856919,1.49,-0.15,6.75,6.05,5.93
5,50,15,15,15,DCA,NO,115,6.185537949887997,1.49,-1.58,4.64,2.59,1.95
5,50,15,15,15,DCA,YES,115,5.309969707579888,1.37,-1.59,4.27,2.31,1.51
5,50,15,10,20,1-OFF,NO,106,1.9305956574022958,1.31,-0.33,5.82,4.8,4.64
5,50,15,10,20,1-OFF,YES,106,1.9584659589212616,1.31,-0.29,5.94,4.92,4.77
5,50,15,10,20,DCA,NO,106,6.1840689464174785,1.31,-1.61,4.14,2.06,1.49
5,50,15,10,20,DCA,YES,106,5.306610584399819,1.21,-1.61,3.77,1.77,1.14
5,50,15,5,25,1-OFF,NO,97,1.5764217252987225,1.12,-0.47,5.01,3.64,3.44
5,50,15,5,25,1-OFF,YES,97,1.6155417984982525,1.12,-0.43,5.12,3.8,3.61
5,50,15,5,25,DCA,NO,97,6.182621173249858,1.12,-1.64,3.64,1.53,1.04
5,50,15,5,25,DCA,YES,97,5.30335189921911,1.06,-1.63,3.27,1.24,0.78
5,50,15,0,30,1-OFF,NO,88,1.2675533737949494,0.93,-0.62,4.19,2.49,2.25
5,50,15,0,30,1-OFF,YES,88,1.3101797139199542,0.93,-0.57,4.31,2.69,2.46
5,50,15,0,30,DCA,NO,88,6.181195362934031,0.93,-1.67,3.14,0.99,0.58
5,50,15,0,30,DCA,YES,88,5.300194789182868,0.9,-1.65,2.77,0.71,0.41
5,50,10,35,0,1-OFF,NO,138,3.876114764428783,2.11,0.19,9.69,10.46,10.6
5,50,10,35,0,1-OFF,YES,138,3.8565078524405565,2.11,0.21,9.82,10.49,10.63
5,50,10,35,0,DCA,NO,138,6.192808808629938,2.11,-1.54,6.64,4.78,3.89
5,50,10,35,0,DCA,YES,138,5.328954704079413,1.86,-1.59,6.28,4.52,3.12
5,50,10,30,5,1-OFF,NO,129,3.4888201583573384,1.92,0.05,8.87,9.3,9.41
5,50,10,30,5,1-OFF,YES,129,3.4734107166902595,1.92,0.08,9.0,9.35,9.45
5,50,10,30,5,DCA,NO,129,6.191264148165143,1.92,-1.57,6.14,4.25,3.44
5,50,10,30,5,DCA,YES,129,5.325216876443896,1.71,-1.61,5.78,3.98,2.75
5,50,10,25,10,1-OFF,NO,120,3.0995925914595794,1.73,-0.1,8.06,8.15,8.21
5,50,10,25,10,1-OFF,YES,120,3.091150933938603,1.73,-0.06,8.18,8.21,8.27
5,50,10,25,10,DCA,NO,120,6.189737953982373,1.73,-1.6,5.63,3.72,2.98
5,50,10,25,10,DCA,YES,120,5.321575127750464,1.55,-1.63,5.28,3.45,2.38
5,50,10,20,15,1-OFF,NO,111,2.7101534579004696,1.55,-0.24,7.25,7.0,7.02
5,50,10,20,15,1-OFF,YES,111,2.7112818922141715,1.55,-0.2,7.37,7.07,7.09
5,50,10,20,15,DCA,NO,111,6.188230881374772,1.55,-1.63,5.13,3.18,2.53
5,50,10,20,15,DCA,YES,111,5.318030543466228,1.39,-1.64,4.77,2.91,2.02
5,50,10,15,20,1-OFF,NO,102,2.3235143716409037,1.36,-0.38,6.43,5.85,5.82
5,50,10,15,20,1-OFF,YES,102,2.3363961028022215,1.36,-0.34,6.55,5.94,5.92
5,50,10,15,20,DCA,NO,102,6.186743603806826,1.36,-1.66,4.63,2.65,2.07
5,50,10,15,20,DCA,YES,102,5.31458422203031,1.24,-1.66,4.27,2.38,1.65
5,50,10,10,25,1-OFF,NO,94,1.9452474511835776,1.17,-0.52,5.62,4.69,4.63
5,50,10,10,25,1-OFF,YES,94,1.9710724945550848,1.17,-0.48,5.73,4.82,4.76
5,50,10,10,25,DCA,NO,94,6.185276813437538,1.17,-1.68,4.13,2.11,1.62
5,50,10,10,25,DCA,YES,94,5.311237274983811,1.08,-1.68,3.77,1.85,1.28
5,50,10,5,30,1-OFF,NO,85,1.5863779367542508,0.99,-0.66,4.81,3.54,3.43
5,50,10,5,30,1-OFF,YES,85,1.6239388313185685,0.99,-0.62,4.92,3.7,3.6
5,50,10,5,30,DCA,NO,85,6.1838312216595295,0.99,-1.71,3.63,1.58,1.17
5,50,10,5,30,DCA,YES,85,5.307990827101482,0.92,-1.7,3.27,1.32,0.92
5,50,10,0,35,1-OFF,NO,76,1.2700947131705396,0.8,-0.81,3.99,2.39,2.24
5,50,10,0,35,1-OFF,YES,76,1.312271882045015,0.8,-0.76,4.11,2.58,2.45
5,50,10,0,35,DCA,NO,76,6.182407559655087,0.8,-1.74,3.13,1.05,0.71
5,50,10,0,35,DCA,YES,76,5.304846016525229,0.77,-1.72,2.77,0.79,0.55
5,50,5,40,0,1-OFF,NO,134,4.286746676039279,2.16,0.14,10.3,11.51,11.79
5,50,5,40,0,1-OFF,YES,134,4.263605987680551,2.16,0.16,10.44,11.53,11.82
5,50,5,40,0,DCA,NO,134,6.195567253061165,2.16,-1.58,7.12,5.37,4.47
5,50,5,40,0,DCA,YES,134,5.33734238987182,1.89,-1.65,6.78,5.13,3.63
5,50,5,35,5,1-OFF,NO,125,3.901669412945867,1.98,-0.0,9.49,10.35,10.59
5,50,5,35,5,1-OFF,YES,125,3.8797815344694433,1.97,0.03,9.62,10.39,10.62
5,50,5,35,5,DCA,NO,125,6.1940071361338855,1.98,-1.61,6.62,4.84,4.02
5,50,5,35,5,DCA,YES,125,5.333521468526438,1.73,-1.66,6.28,4.59,3.26
5,50,5,30,10,1-OFF,NO,116,3.513498524733847,1.79,-0.14,8.67,9.2,9.4
5,50,5,30,10,1-OFF,YES,116,3.495695571989823,1.79,-0.11,8.8,9.24,9.44
5,50,5,30,10,DCA,NO,116,6.192464822684991,1.79,-1.64,6.12,4.3,3.56
5,50,5,30,10,DCA,YES,116,5.32979561062006,1.57,-1.68,5.78,4.06,2.89
5,50,5,25,15,1-OFF,NO,107,3.1232040218992503,1.6,-0.29,7.86,8.05,8.2
5,50,5,25,15,1-OFF,YES,107,3.112275146311649,1.6,-0.25,7.98,8.1,8.26
5,50,5,25,15,DCA,NO,107,6.190940949183217,1.6,-1.67,5.62,3.77,3.11
5,50,5,25,15,DCA,YES,107,5.326165889608689,1.42,-1.7,5.27,3.52,2.53
5,50,5,20,20,1-OFF,NO,99,2.7324150509635525,1.42,-0.43,7.05,6.9,7.01
5,50,5,20,20,1-OFF,YES,99,2.73099599460926,1.41,-0.39,7.16,6.97,7.08
5,50,5,20,20,DCA,NO,99,6.189436169724066,1.42,-1.7,5.12,3.24,2.65
5,50,5,20,20,DCA,YES,99,5.32263339182399,1.26,-1.71,4.77,2.98,2.16
5,50,5,15,25,1-OFF,NO,90,2.3439821450544343,1.23,-0.57,6.23,5.75,5.81
5,50,5,15,25,1-OFF,YES,90,2.3543197524933,1.23,-0.53,6.34,5.84,5.91
5,50,5,15,25,DCA,NO,90,6.187951156535983,1.23,-1.73,4.62,2.7,2.2
5,50,5,15,25,DCA,YES,90,5.3191992166021915,1.1,-1.73,4.27,2.45,1.79
5,50,5,10,30,1-OFF,NO,81,1.9631792011804734,1.04,-0.71,5.42,4.59,4.62
5,50,5,10,30,1-OFF,YES,81,1.986593449259212,1.04,-0.67,5.53,4.71,4.75
5,50,5,10,30,DCA,NO,81,6.1864866005021035,1.04,-1.76,4.12,2.17,1.75
5,50,5,10,30,DCA,YES,81,5.315864476414969,0.95,-1.75,3.77,1.92,1.42
5,50,5,5,35,1-OFF,NO,72,1.6004529900072493,0.86,-0.86,4.61,3.44,3.42
5,50,5,5,35,1-OFF,YES,72,1.6360174108347434,0.86,-0.81,4.71,3.59,3.59
5,50,5,5,35,DCA,NO,72,6.1850432116982965,0.86,-1.79,3.62,1.63,1.29
5,50,5,5,35,DCA,YES,72,5.3126302970018635,0.79,-1.77,3.27,1.39,1.06
5,50,5,0,40,1-OFF,NO,63,1.2778990852247456,0.67,-1.0,3.79,2.29,2.23
5,50,5,0,40,1-OFF,YES,63,1.3190944044312973,0.67,-0.95,3.9,2.48,2.44
5,50,5,0,40,DCA,NO,63,6.1836217199478005,0.67,-1.82,3.11,1.1,0.84
5,50,5,0,40,DCA,YES,63,5.309497817504566,0.63,-1.79,2.77,0.86,0.69
5,50,0,45,0,1-OFF,NO,130,4.6963025591846055,2.22,0.09,10.91,12.56,12.97
5,50,0,45,0,1-OFF,YES,130,4.672419051011136,2.22,0.12,11.06,12.58,13.01
5,50,0,45,0,DCA,NO,130,6.198339887081304,2.22,-1.62,7.61,5.96,5.05
5,50,0,45,0,DCA,YES,130,5.345800602887351,1.91,-1.7,7.28,5.75,4.14
5,50,0,40,5,1-OFF,NO,121,4.3143926911490835,2.03,-0.05,10.1,11.4,11.78
5,50,0,40,5,1-OFF,YES,121,4.288808498285506,2.03,-0.02,10.23,11.43,11.81
5,50,0,40,5,DCA,NO,121,6.196765001465718,2.03,-1.65,7.11,5.43,4.6
5,50,0,40,5,DCA,YES,121,5.3418975630998,1.75,-1.71,6.78,5.21,3.77
5,50,0,35,10,1-OFF,NO,113,3.928723687118956,1.84,-0.19,9.29,10.25,10.58
5,50,0,35,10,1-OFF,YES,113,3.90426541090431,1.84,-0.16,9.41,10.28,10.62
5,50,0,35,10,DCA,NO,113,6.195207276253719,1.84,-1.68,6.61,4.89,4.14
5,50,0,35,10,DCA,YES,113,5.338088582788698,1.59,-1.73,6.28,4.67,3.41
5,50,0,30,15,1-OFF,NO,104,3.5398621690767067,1.66,-0.34,8.47,9.1,9.39
5,50,0,30,15,1-OFF,YES,104,3.5193715843795133,1.65,-0.3,8.59,9.14,9.43
5,50,0,30,15,DCA,NO,104,6.193667329660396,1.66,-1.71,6.11,4.36,3.69
5,50,0,30,15,DCA,YES,104,5.334374723466477,1.44,-1.75,5.77,4.13,3.04
5,50,0,25,20,1-OFF,NO,95,3.14873628653157,1.47,-0.48,7.66,7.95,8.19
5,50,0,25,20,1-OFF,YES,95,3.135018409937325,1.47,-0.43,7.77,8.0,8.25
5,50,0,25,20,DCA,NO,95,6.192145797000674,1.47,-1.74,5.61,3.82,3.23
5,50,0,25,20,DCA,YES,95,5.330757059424829,1.28,-1.77,5.27,3.59,2.67
5,50,0,20,25,1-OFF,NO,86,2.756904622406682,1.28,-0.62,6.85,6.8,7.0
5,50,0,20,25,1-OFF,YES,86,2.7526232687996535,1.28,-0.57,6.95,6.86,7.07
5,50,0,20,25,DCA,NO,86,6.190643331179143,1.28,-1.77,5.11,3.29,2.78
5,50,0,20,25,DCA,YES,86,5.3272366778629054,1.12,-1.78,4.77,3.06,2.3
5,50,0,15,30,1-OFF,NO,77,2.3670913882504316,1.1,-0.76,6.03,5.64,5.8
5,50,0,15,30,1-OFF,YES,77,2.374547124218425,1.09,-0.71,6.14,5.73,5.9
5,50,0,15,30,DCA,NO,77,6.189160603195052,1.1,-1.8,4.6,2.76,2.33
5,50,0,15,30,DCA,YES,77,5.323814679017173,0.97,-1.8,4.27,2.52,1.93
5,50,0,10,35,1-OFF,NO,68,1.9843288895578335,0.91,-0.91,5.22,4.49,4.61
5,50,0,10,35,1-OFF,YES,68,2.0049531015487854,0.91,-0.85,5.32,4.61,4.74
5,50,0,10,35,DCA,NO,68,6.187698302662798,0.91,-1.83,4.1,2.22,1.87
5,50,0,10,35,DCA,YES,68,5.320492176292903,0.81,-1.82,3.77,1.99,1.57
5,50,0,5,40,1-OFF,NO,59,1.6185729230621428,0.72,-1.05,4.4,3.34,3.41
5,50,0,5,40,1-OFF,YES,59,1.65168747922516,0.72,-0.99,4.51,3.49,3.58
5,50,0,5,40,DCA,NO,59,6.186257138348618,0.72,-1.86,3.6,1.69,1.42
5,50,0,5,40,DCA,YES,59,5.317270296397412,0.65,-1.84,3.26,1.46,1.2
5,50,0,0,45,1-OFF,NO,50,1.2909136806754062,0.54,-1.19,3.59,2.19,2.22
5,50,0,0,45,1-OFF,YES,50,1.3305635881221674,0.54,-1.14,3.7,2.37,2.42
5,50,0,0,45,DCA,NO,50,6.184837838724063,0.54,-1.89,3.1,1.15,0.96
5,50,0,0,45,DCA,YES,50,5.314150179475121,0.5,-1.86,2.76,0.93,0.83
5,45,50,0,0,1-OFF,NO,173,1.292719152565832,1.8,0.75,5.2,2.97,2.13
5,45,50,0,0,1-OFF,YES,173,1.3268672687734981,1.8,0.76,5.34,3.15,2.33
5,45,50,0,0,DCA,NO,173,6.172856622120149,1.8,-1.06,2.94,0.52,-0.33
5,45,50,0,0,DCA,YES,173,5.2688745338275,1.79,-1.05,2.53,0.15,-0.59
5,45,45,5,0,1-OFF,NO,169,1.5005502152967354,1.85,0.7,5.81,4.02,3.31
5,45,45,5,0,1-OFF,YES,169,1.5412717099158668,1.86,0.71,5.95,4.17,3.47
5,45,45,5,0,DCA,NO,169,6.175493947922839,1.85,-1.11,3.42,1.11,0.25
5,45,45,5,0,DCA,YES,169,5.2767306930070355,1.82,-1.1,3.03,0.74,-0.09
5,45,45,0,5,1-OFF,NO,160,1.2591905363168117,1.67,0.56,5.0,2.86,2.12
5,45,45,0,5,1-OFF,YES,160,1.2951832116990878,1.67,0.58,5.14,3.05,2.32
5,45,45,0,5,DCA,NO,160,6.174056386797032,1.67,-1.13,2.92,0.58,-0.21
5,45,45,0,5,DCA,YES,160,5.273523604189103,1.66,-1.12,2.53,0.22,-0.45
5,45,40,10,0,1-OFF,NO,165,1.805913454746928,1.91,0.65,6.43,5.07,4.5
5,45,40,10,0,1-OFF,YES,165,1.8385367094622067,1.91,0.67,6.56,5.19,4.61
5,45,40,10,0,DCA,NO,165,6.178151418433102,1.91,-1.15,3.91,1.7,0.83
5,45,40,10,0,DCA,YES,165,5.284664784407593,1.84,-1.16,3.53,1.34,0.41
5,45,40,5,5,1-OFF,NO,157,1.4846523961368323,1.72,0.51,5.61,3.91,3.3
5,45,40,5,5,1-OFF,YES,157,1.5259071674222757,1.73,0.53,5.75,4.07,3.46
5,45,40,5,5,DCA,NO,157,6.176693691174525,1.72,-1.18,3.41,1.17,0.37
5,45,40,5,5,DCA,YES,157,5.281368314274685,1.68,-1.17,3.03,0.82,0.05
5,45,40,0,10,1-OFF,NO,148,1.2299325133275383,1.53,0.36,4.8,2.76,2.11
5,45,40,0,10,1-OFF,YES,148,1.2677355794922218,1.54,0.39,4.93,2.96,2.32
5,45,40,0,10,DCA,NO,148,6.175258152687108,1.53,-1.21,2.91,0.63,-0.08
5,45,40,0,10,DCA,YES,148,5.278173346523661,1.52,-1.19,2.53,0.29,-0.31
5,45,35,15,0,1-OFF,NO,162,2.1643183623551163,1.96,0.6,7.04,6.12,5.68
5,45,35,15,0,1-OFF,YES,162,2.1836937947748143,1.97,0.62,7.17,6.21,5.76
5,45,35,15,0,DCA,NO,162,6.180828116528613,1.96,-1.19,4.4,2.29,1.41
5,45,35,15,0,DCA,YES,162,5.292675741939245,1.86,-1.21,4.02,1.95,0.91
5,45,35,10,5,1-OFF,NO,153,1.8033864756877485,1.78,0.46,6.23,4.97,4.49
5,45,35,10,5,1-OFF,YES,153,1.8354919375809173,1.78,0.48,6.36,5.09,4.61
5,45,35,10,5,DCA,NO,153,6.179351055388047,1.78,-1.22,3.9,1.75,0.95
5,45,35,10,5,DCA,YES,153,5.2892909385141404,1.7,-1.23,3.53,1.42,0.55
5,45,35,5,10,1-OFF,NO,144,1.4729262994632781,1.59,0.31,5.41,3.81,3.29
5,45,35,5,10,1-OFF,YES,144,1.5144897676985203,1.59,0.34,5.54,3.97,3.46
5,45,35,5,10,DCA,NO,144,6.177895408079187,1.59,-1.25,3.4,1.22,0.5
5,45,35,5,10,DCA,YES,144,5.286006561674016,1.55,-1.24,3.03,0.89,0.19
5,45,35,0,15,1-OFF,NO,135,1.2052995154913837,1.4,0.17,4.6,2.66,2.1
5,45,35,0,15,1-OFF,YES,135,1.2447908717914438,1.41,0.2,4.73,2.86,2.31
5,45,35,0,15,DCA,NO,135,6.1764619146327195,1.4,-1.28,2.9,0.68,0.04
5,45,35,0,15,DCA,YES,135,5.282823747390521,1.39,-1.26,2.53,0.36,-0.17
5,45,30,20,0,1-OFF,NO,158,2.5505325447880445,2.02,0.55,7.65,7.17,6.87
5,45,30,20,0,1-OFF,YES,158,2.5562382498522602,2.02,0.57,7.78,7.24,6.92
5,45,30,20,0,DCA,NO,158,6.183523153193171,2.02,-1.23,4.89,2.88,1.99
5,45,30,20,0,DCA,YES,158,5.300762512123255,1.88,-1.26,4.52,2.55,1.42
5,45,30,15,5,1-OFF,NO,149,2.1711025708982885,1.83,0.41,6.84,6.02,5.67
5,45,30,15,5,1-OFF,YES,149,2.189348566331105,1.83,0.43,6.97,6.11,5.76
5,45,30,15,5,DCA,NO,149,6.182027565032656,1.83,-1.26,4.39,2.34,1.53
5,45,30,15,5,DCA,YES,149,5.297290411671999,1.73,-1.28,4.02,2.02,1.06
5,45,30,10,10,1-OFF,NO,140,1.8044117912110718,1.64,0.26,6.03,4.86,4.48
5,45,30,10,10,1-OFF,YES,140,1.8357403900198879,1.65,0.29,6.15,4.99,4.6
5,45,30,10,10,DCA,NO,140,6.180552638952157,1.64,-1.29,3.89,1.81,1.08
5,45,30,10,10,DCA,YES,140,5.293917673730717,1.57,-1.3,3.52,1.49,0.69
5,45,30,5,15,1-OFF,NO,131,1.4655074987316954,1.46,0.12,5.21,3.71,3.28
5,45,30,5,15,1-OFF,YES,131,1.5070976147609838,1.46,0.15,5.34,3.87,3.45
5,45,30,5,15,DCA,NO,131,6.179099093559203,1.46,-1.32,3.38,1.27,0.63
5,45,30,5,15,DCA,YES,131,5.290645422007438,1.41,-1.31,3.03,0.96,0.33
5,45,30,0,20,1-OFF,NO,122,1.18562432430312,1.27,-0.02,4.4,2.56,2.09
5,45,30,0,20,1-OFF,YES,122,1.2265881620198518,1.28,0.01,4.53,2.76,2.3
5,45,30,0,20,DCA,NO,122,6.177667667484763,1.27,-1.35,2.88,0.74,0.17
5,45,30,0,20,DCA,YES,122,5.287474793465234,1.25,-1.33,2.53,0.43,-0.03
5,45,25,25,0,1-OFF,NO,154,2.9511727041369262,2.07,0.5,8.27,8.22,8.05
5,45,25,25,0,1-OFF,YES,154,2.9447818172403433,2.08,0.52,8.4,8.27,8.09
5,45,25,25,0,DCA,NO,154,6.186235666650163,2.07,-1.28,5.38,3.46,2.57
5,45,25,25,0,DCA,YES,154,5.3089240540990215,1.9,-1.31,5.02,3.16,1.93
5,45,25,20,5,1-OFF,NO,145,2.5638488722133213,1.89,0.36,7.45,7.07,6.86
5,45,25,20,5,1-OFF,YES,145,2.5680658369659883,1.89,0.38,7.58,7.14,6.92
5,45,25,20,5,DCA,NO,145,6.184722333728199,1.89,-1.31,4.88,2.93,2.11
5,45,25,20,5,DCA,YES,145,5.3053656811414545,1.75,-1.33,4.52,2.62,1.56
5,45,25,15,10,1-OFF,NO,136,2.180816592371065,1.7,0.21,6.64,5.91,5.66
5,45,25,15,10,1-OFF,YES,136,2.1976728018532485,1.7,0.24,6.76,6.01,5.75
5,45,25,15,10,DCA,NO,136,6.1832289336068635,1.7,-1.34,4.37,2.39,1.66
5,45,25,15,10,DCA,YES,136,5.301905618305747,1.59,-1.35,4.02,2.09,1.2
5,45,25,10,15,1-OFF,NO,127,1.8090118639868664,1.51,0.07,5.83,4.76,4.47
5,45,25,10,15,1-OFF,YES,127,1.8392710400152394,1.52,0.11,5.95,4.89,4.59
5,45,25,10,15,DCA,NO,127,6.181756164126381,1.51,-1.37,3.87,1.86,1.21
5,45,25,10,15,DCA,YES,127,5.298544977100235,1.43,-1.37,3.52,1.56,0.83
5,45,25,5,20,1-OFF,NO,119,1.4624973355496773,1.33,-0.07,5.01,3.61,3.27
5,45,25,5,20,1-OFF,YES,119,1.5037787001970728,1.33,-0.03,5.14,3.77,3.44
5,45,25,5,20,DCA,NO,119,6.18030474254537,1.33,-1.4,3.37,1.33,0.75
5,45,25,5,20,DCA,YES,119,5.2952848821921386,1.28,-1.38,3.02,1.03,0.47
5,45,25,0,25,1-OFF,NO,110,1.1712022140868255,1.14,-0.21,4.2,2.46,2.08
5,45,25,0,25,1-OFF,YES,110,1.2133274254504123,1.14,-0.17,4.33,2.66,2.29
5,45,25,0,25,DCA,NO,110,6.178875406102743,1.14,-1.43,2.87,0.79,0.3
5,45,25,0,25,DCA,YES,110,5.292126471538871,1.12,-1.4,2.52,0.5,0.11
5,45,20,30,0,1-OFF,NO,150,3.358971623357439,2.13,0.45,8.88,9.27,9.24
5,45,20,30,0,1-OFF,YES,150,3.3428696226924326,2.13,0.47,9.01,9.31,9.26
5,45,20,30,0,DCA,NO,150,6.1889648215240065,2.13,-1.32,5.86,4.05,3.15
5,45,20,30,0,DCA,YES,150,5.317159339627376,1.93,-1.37,5.52,3.76,2.44
5,45,20,25,5,1-OFF,NO,141,2.969232711984402,1.94,0.31,8.07,8.12,8.04
5,45,20,25,5,1-OFF,YES,141,2.9611114739303126,1.94,0.33,8.19,8.17,8.08
5,45,20,25,5,DCA,NO,141,6.18743450225509,1.94,-1.35,5.36,3.52,2.69
5,45,20,25,5,DCA,YES,141,5.313515706950248,1.77,-1.38,5.02,3.23,2.07
5,45,20,20,10,1-OFF,NO,133,2.579598899516409,1.76,0.17,7.25,6.97,6.85
5,45,20,20,10,1-OFF,YES,133,2.5820644038908958,1.76,0.2,7.38,7.04,6.91
5,45,20,20,10,DCA,NO,133,6.18592340828764,1.76,-1.38,4.86,2.98,2.24
5,45,20,20,10,DCA,YES,133,5.309969343657141,1.61,-1.4,4.52,2.7,1.71
5,45,20,15,15,1-OFF,NO,124,2.1934448477221133,1.57,0.02,6.44,5.81,5.65
5,45,20,15,15,1-OFF,YES,124,2.2086281023228627,1.57,0.06,6.56,5.91,5.74
5,45,20,15,15,DCA,NO,124,6.184432217329105,1.57,-1.41,4.36,2.45,1.79
5,45,20,15,15,DCA,YES,124,5.306521349121377,1.46,-1.42,4.02,2.16,1.34
5,45,20,10,20,1-OFF,NO,115,1.8171881491658177,1.38,-0.12,5.63,4.66,4.45
5,45,20,10,20,1-OFF,YES,115,1.8460556082755608,1.38,-0.08,5.75,4.79,4.58
5,45,20,10,20,DCA,NO,115,6.182961625919886,1.38,-1.44,3.86,1.91,1.33
5,45,20,10,20,DCA,YES,115,5.30317283577906,1.3,-1.44,3.52,1.63,0.98
5,45,20,5,25,1-OFF,NO,106,1.4639590499786066,1.19,-0.26,4.81,3.51,3.26
5,45,20,5,25,1-OFF,YES,106,1.5045488784046612,1.2,-0.22,4.93,3.67,3.43
5,45,20,5,25,DCA,NO,106,6.181512349976941,1.19,-1.47,3.36,1.38,0.88
5,45,20,5,25,DCA,YES,106,5.299924929259504,1.14,-1.45,3.02,1.1,0.61
5,45,20,0,30,1-OFF,NO,97,1.1622748581737534,1.01,-0.4,4.0,2.36,2.06
5,45,20,0,30,1-OFF,YES,97,1.2051585869093353,1.01,-0.36,4.12,2.55,2.28
5,45,20,0,30,DCA,NO,97,6.180085125354707,1.01,-1.5,2.86,0.85,0.42
5,45,20,0,30,DCA,YES,97,5.296778768517392,0.99,-1.47,2.52,0.58,0.25
5,45,15,35,0,1-OFF,NO,147,3.7697935458040748,2.18,0.4,9.49,10.32,10.42
5,45,15,35,0,1-OFF,YES,147,3.746685266356716,2.18,0.42,9.62,10.35,10.44
5,45,15,35,0,DCA,NO,147,6.191709808029056,2.18,-1.36,6.35,4.64,3.73
5,45,15,35,0,DCA,YES,147,5.325467353090422,1.95,-1.42,6.02,4.38,2.95
5,45,15,30,5,1-OFF,NO,138,3.380610037869336,2.0,0.26,8.68,9.17,9.22
5,45,15,30,5,1-OFF,YES,138,3.3625874669619535,2.0,0.29,8.81,9.21,9.25
5,45,15,30,5,DCA,NO,138,6.190163237718335,2.0,-1.39,5.85,4.1,3.27
5,45,15,30,5,DCA,YES,138,5.321739461763063,1.79,-1.44,5.52,3.84,2.58
5,45,15,25,10,1-OFF,NO,129,2.9893498272660124,1.81,0.12,7.87,8.02,8.03
5,45,15,25,10,1-OFF,YES,129,2.979229719483165,1.81,0.15,7.99,8.07,8.07
5,45,15,25,10,DCA,NO,129,6.188635206320806,1.81,-1.42,5.35,3.57,2.82
5,45,15,25,10,DCA,YES,129,5.318107810693915,1.63,-1.45,5.02,3.3,2.21
5,45,15,20,15,1-OFF,NO,120,2.5977579398999353,1.62,-0.03,7.05,6.86,6.83
5,45,15,20,15,1-OFF,YES,120,2.598191759378114,1.62,0.01,7.17,6.94,6.9
5,45,15,20,15,DCA,NO,120,6.187126372024902,1.62,-1.45,4.85,3.04,2.37
5,45,15,20,15,DCA,YES,120,5.314573487186661,1.48,-1.47,4.52,2.77,1.85
5,45,15,15,20,1-OFF,NO,111,2.2089607241211047,1.44,-0.17,6.24,5.71,5.64
5,45,15,15,20,1-OFF,YES,111,2.222167559424018,1.44,-0.13,6.36,5.81,5.74
